ID,City,City_Development_Index,Gender,Education,Major,Experience,Company_Size,Company_Type,Previous_Job,Training_Hours,Target
3344,City_No_160,0.92,Male,Graduate,STEM,4,50-99,Funded Startup,1,84,0
16491,City_No_114,0.926,Male,Masters,STEM,>20,10000+,Pvt Ltd,>4,39,0
31244,City_No_74,0.579,Male,Graduate,STEM,6,50-99,Pvt Ltd,4,27,1
26737,City_No_99,0.915,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50,0
6404,City_No_73,0.754,Male,Masters,STEM,17,,Pvt Ltd,>4,52,0
7598,City_No_46,0.762,,Graduate,STEM,9,50-99,Public Sector,2,298,0
16192,City_No_103,0.92,Female,Graduate,STEM,15,100-500,Pvt Ltd,>4,25,0
31342,City_No_104,0.924,Male,Graduate,STEM,10,50-99,Pvt Ltd,2,62,0
24279,City_No_158,0.7659999999999999,,Graduate,STEM,3,50-99,Early Stage Startup,1,18,0
27979,City_No_103,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,2,21,0
4227,City_No_103,0.92,Male,Graduate,STEM,15,50-99,Pvt Ltd,2,126,0
17231,City_No_36,0.893,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,32,0
20047,City_No_98,0.949,Male,Graduate,STEM,6,10000+,Pvt Ltd,1,11,0
4913,City_No_90,0.698,,Graduate,STEM,9,,,1,53,1
24144,City_No_28,0.939,Male,High School,,3,5000-9999,Pvt Ltd,>4,166,0
19953,City_No_16,0.91,Male,Masters,STEM,8,,,4,56,0
4204,City_No_104,0.924,Male,Primary School,,11,,,1,8,0
4758,City_No_57,0.866,,,,9,,,never,59,0
3834,City_No_64,0.6659999999999999,Male,High School,,>20,10000+,Pvt Ltd,3,116,0
31583,City_No_160,0.92,Male,Graduate,STEM,>20,500-999,Pvt Ltd,>4,60,0
26282,City_No_24,0.698,Male,Graduate,STEM,6,10/49,Pvt Ltd,2,100,0
18398,City_No_21,0.624,,Graduate,STEM,10,5000-9999,Pvt Ltd,1,10,1
12577,City_No_16,0.91,Male,Phd,STEM,>20,500-999,Public Sector,>4,27,0
24236,City_No_21,0.624,Male,Graduate,STEM,1,10/49,Early Stage Startup,1,44,1
19425,City_No_21,0.624,,Graduate,STEM,8,50-99,Pvt Ltd,2,32,0
12376,City_No_64,0.6659999999999999,Male,Graduate,No Major,5,50-99,Pvt Ltd,3,26,0
958,City_No_103,0.92,Male,Graduate,STEM,4,1000-4999,Pvt Ltd,1,124,0
20445,City_No_102,0.804,Male,Graduate,STEM,6,5000-9999,Pvt Ltd,1,94,0
26033,City_No_114,0.926,,High School,,3,,,never,56,0
24425,City_No_21,0.624,,Graduate,STEM,1,,,never,2,0
15229,City_No_103,0.92,,Masters,STEM,>20,5000-9999,Public Sector,4,11,0
3035,City_No_136,0.897,Male,Graduate,STEM,15,<10,Pvt Ltd,>4,122,1
11615,City_No_150,0.698,,High School,,<1,,,never,23,0
21589,City_No_114,0.926,Female,Graduate,STEM,3,10000+,Pvt Ltd,1,200,0
11581,City_No_90,0.698,,Graduate,STEM,>20,50-99,Pvt Ltd,1,21,0
14330,City_No_115,0.789,Male,Graduate,STEM,5,50-99,Pvt Ltd,never,17,0
4329,City_No_102,0.804,Male,Graduate,STEM,>20,,,>4,29,1
8986,City_No_103,0.92,Female,Graduate,Humanities,3,,,never,12,1
10760,City_No_104,0.924,,Graduate,STEM,3,50-99,Pvt Ltd,1,78,0
22804,City_No_21,0.624,Male,Graduate,STEM,7,50-99,Pvt Ltd,1,50,1
17715,City_No_103,0.92,Female,Masters,STEM,17,10000+,Pvt Ltd,1,94,0
15533,City_No_42,0.563,,,,>20,,,>4,128,1
28625,City_No_165,0.903,Male,Graduate,STEM,11,100-500,Funded Startup,2,258,1
31908,City_No_103,0.92,Male,Graduate,Arts,4,,,1,58,1
7588,City_No_21,0.624,Male,Graduate,STEM,14,10000+,Pvt Ltd,1,109,0
23822,City_No_149,0.6890000000000001,,Graduate,STEM,<1,<10,Pvt Ltd,>4,24,0
15747,City_No_19,0.682,Male,High School,,<1,,,never,62,0
4817,City_No_21,0.624,Female,Graduate,STEM,2,10000+,Pvt Ltd,1,6,1
22977,City_No_46,0.762,Male,Graduate,STEM,18,<10,Pvt Ltd,1,50,0
8269,City_No_105,0.794,Male,Graduate,Humanities,2,100-500,Pvt Ltd,2,46,1
9197,City_No_21,0.624,Female,Masters,STEM,3,,,,55,1
24321,City_No_102,0.804,Male,Graduate,STEM,7,10000+,Public Sector,1,92,0
23411,City_No_75,0.939,Male,Graduate,STEM,2,,,never,61,0
4461,City_No_90,0.698,,Graduate,STEM,8,10/49,Pvt Ltd,,25,1
12604,City_No_11,0.55,Male,Graduate,STEM,3,10/49,Early Stage Startup,1,82,1
18215,City_No_16,0.91,Male,Graduate,Humanities,>20,10/49,Pvt Ltd,2,74,0
8457,City_No_104,0.924,Male,Primary School,,5,,,never,4,0
15074,City_No_160,0.92,Male,Graduate,STEM,6,50-99,Pvt Ltd,1,164,0
18716,City_No_67,0.855,Male,Graduate,STEM,10,10/49,Pvt Ltd,1,26,0
11702,City_No_101,0.5579999999999999,,Graduate,STEM,3,50-99,Pvt Ltd,2,90,1
5526,City_No_104,0.924,,Graduate,STEM,2,,Other,never,100,0
25647,City_No_173,0.878,Male,Graduate,STEM,7,,,1,52,1
2438,City_No_136,0.897,Male,Masters,STEM,7,,,1,88,0
13646,City_No_21,0.624,Male,Graduate,STEM,3,50-99,Funded Startup,1,10,0
32036,City_No_103,0.92,Male,Masters,STEM,>20,,,1,102,1
13207,City_No_97,0.925,Male,Graduate,STEM,2,,,2,136,1
8437,City_No_45,0.89,Male,Graduate,STEM,4,<10,Early Stage Startup,1,17,0
28451,City_No_16,0.91,,Graduate,STEM,1,1000-4999,Pvt Ltd,never,42,0
8115,City_No_21,0.624,,Graduate,STEM,2,50-99,Pvt Ltd,1,7,0
19559,City_No_11,0.55,Male,Masters,STEM,5,100-500,Pvt Ltd,>4,62,1
4215,City_No_46,0.762,,Masters,STEM,9,1000-4999,NGO,1,34,0
25521,City_No_103,0.92,Male,Graduate,Arts,10,500-999,Pvt Ltd,>4,9,0
1638,City_No_75,0.939,,Graduate,STEM,10,10000+,Pvt Ltd,1,6,0
32183,City_No_114,0.926,Male,High School,,5,,Pvt Ltd,1,94,0
20796,City_No_114,0.926,Male,Masters,STEM,>20,,,>4,44,0
8297,City_No_103,0.92,,Graduate,STEM,14,500-999,Pvt Ltd,4,9,0
16297,City_No_21,0.624,,Masters,No Major,>20,1000-4999,Pvt Ltd,1,72,1
29594,City_No_103,0.92,Male,Graduate,Other,18,5000-9999,Pvt Ltd,>4,56,0
14206,City_No_103,0.92,Male,Graduate,STEM,13,,,1,74,0
13650,City_No_114,0.926,,Graduate,STEM,5,10/49,Early Stage Startup,1,105,0
21896,City_No_157,0.769,Male,High School,,1,,,1,35,0
27700,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,96,0
23358,City_No_90,0.698,Male,,,9,,,1,31,0
8370,City_No_103,0.92,,Graduate,STEM,5,,Public Sector,1,28,1
12351,City_No_21,0.624,Female,Graduate,STEM,4,,,1,2,1
30541,City_No_103,0.92,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,55,0
19964,City_No_149,0.6890000000000001,Male,High School,,3,,,never,33,0
21162,City_No_103,0.92,Male,Graduate,STEM,3,100-500,NGO,>4,29,0
26382,City_No_103,0.92,Male,Graduate,STEM,>20,,,>4,9,0
25545,City_No_160,0.92,Male,Graduate,Humanities,15,50-99,Pvt Ltd,1,160,0
15917,City_No_16,0.91,Male,High School,,5,,,never,42,0
7164,City_No_114,0.926,Female,Masters,STEM,17,100-500,Pvt Ltd,>4,100,0
28585,City_No_104,0.924,Male,Graduate,STEM,5,500-999,Pvt Ltd,1,18,0
887,City_No_103,0.92,Male,Graduate,Other,6,50-99,Pvt Ltd,never,83,0
6408,City_No_103,0.92,Male,Graduate,Business Degree,>20,<10,Pvt Ltd,1,36,0
20003,City_No_16,0.91,Male,Graduate,STEM,5,10/49,Pvt Ltd,1,172,0
3751,City_No_103,0.92,Male,Graduate,STEM,19,100-500,Pvt Ltd,>4,134,0
26051,City_No_114,0.926,Male,Graduate,STEM,19,50-99,Pvt Ltd,1,168,0
31159,City_No_21,0.624,Male,Graduate,STEM,8,50-99,Pvt Ltd,1,10,1
220,City_No_103,0.92,Male,Masters,STEM,>20,10000+,Pvt Ltd,1,67,0
18946,City_No_103,0.92,Male,Masters,STEM,9,,,never,16,1
16817,City_No_114,0.926,Male,Masters,STEM,7,100-500,Pvt Ltd,1,11,0
14036,City_No_136,0.897,Male,Masters,STEM,8,50-99,Funded Startup,1,6,0
4150,City_No_103,0.92,Male,Graduate,Business Degree,4,5000-9999,,1,34,0
23771,City_No_21,0.624,,Masters,STEM,4,50-99,Pvt Ltd,1,45,0
22560,City_No_67,0.855,Female,Masters,STEM,3,,,2,124,1
19297,City_No_103,0.92,Male,Graduate,STEM,9,10000+,Pvt Ltd,1,322,0
21498,City_No_114,0.926,Male,Masters,STEM,19,<10,Pvt Ltd,>4,7,0
28311,City_No_103,0.92,Male,Masters,Humanities,10,10000+,Public Sector,1,32,0
31440,City_No_67,0.855,Male,Graduate,STEM,12,100-500,Pvt Ltd,4,100,0
10787,City_No_83,0.923,Male,Graduate,STEM,13,100-500,,1,10,0
22087,City_No_160,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,10,0
28185,City_No_136,0.897,Female,Graduate,Arts,4,100-500,Pvt Ltd,1,132,0
6660,City_No_114,0.926,,Masters,STEM,7,1000-4999,Pvt Ltd,1,22,0
12690,City_No_64,0.6659999999999999,Male,Graduate,STEM,14,50-99,Pvt Ltd,>4,248,0
10897,City_No_103,0.92,Male,Graduate,STEM,>20,,,4,104,1
2767,City_No_75,0.939,Male,Graduate,STEM,15,1000-4999,NGO,1,25,0
6399,City_No_103,0.92,,Graduate,STEM,8,50-99,Pvt Ltd,3,102,0
22942,City_No_103,0.92,Male,Masters,STEM,11,10000+,Pvt Ltd,>4,84,0
133,City_No_103,0.92,,,,5,,Pvt Ltd,never,27,0
14307,City_No_103,0.92,Male,Graduate,STEM,2,<10,Pvt Ltd,1,38,0
672,City_No_104,0.924,Male,Graduate,STEM,9,,,>4,45,0
20403,City_No_21,0.624,,Graduate,STEM,3,10000+,Pvt Ltd,1,21,1
7427,City_No_103,0.92,Male,Graduate,Business Degree,6,,,>4,88,0
25587,City_No_103,0.92,Male,Graduate,STEM,>20,10/49,Pvt Ltd,4,27,0
11040,City_No_103,0.92,Male,Graduate,STEM,16,5000-9999,Pvt Ltd,1,136,0
16354,City_No_16,0.91,Male,Graduate,STEM,5,10000+,Pvt Ltd,3,39,0
300,City_No_160,0.92,Male,Graduate,STEM,>20,50-99,Funded Startup,1,42,0
19124,City_No_103,0.92,Male,Masters,STEM,>20,1000-4999,Other,>4,161,0
26810,City_No_16,0.91,Female,Graduate,Other,5,10/49,Pvt Ltd,1,127,0
12729,City_No_136,0.897,Male,Graduate,STEM,7,,,never,2,0
16487,City_No_16,0.91,Male,Graduate,Business Degree,10,,,never,60,0
22988,City_No_103,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,1,10,0
7633,City_No_103,0.92,Male,Masters,Business Degree,2,5000-9999,Pvt Ltd,2,36,0
16541,City_No_21,0.624,,Masters,STEM,<1,50-99,Pvt Ltd,3,51,1
13683,City_No_23,0.899,Male,High School,,5,50-99,Pvt Ltd,2,34,0
10872,City_No_83,0.923,Male,Graduate,STEM,3,,,1,37,0
21655,City_No_61,0.913,,Graduate,STEM,5,50-99,Pvt Ltd,2,26,0
14349,City_No_103,0.92,Male,Graduate,STEM,>20,10000+,Pvt Ltd,>4,111,0
14647,City_No_21,0.624,,Masters,STEM,11,10000+,Pvt Ltd,3,91,1
19264,City_No_103,0.92,,Graduate,STEM,>20,100-500,Pvt Ltd,3,10,0
28240,City_No_16,0.91,Male,Graduate,STEM,14,<10,Early Stage Startup,1,35,0
30297,City_No_114,0.926,Male,High School,,3,,,1,49,0
3111,City_No_103,0.92,,Graduate,STEM,16,100-500,NGO,1,21,0
26425,City_No_67,0.855,Male,High School,,4,,,never,17,0
20180,City_No_16,0.91,,Graduate,STEM,1,,,,42,1
28362,City_No_160,0.92,Male,Graduate,No Major,19,10/49,Pvt Ltd,>4,42,0
23040,City_No_103,0.92,Female,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,44,0
18516,City_No_21,0.624,,Graduate,STEM,2,,,never,24,0
10423,City_No_21,0.624,,High School,,10,,,1,48,1
24525,City_No_21,0.624,,Masters,STEM,2,,,never,51,1
7147,City_No_103,0.92,,Masters,STEM,15,10000+,,1,96,0
10005,City_No_103,0.92,Male,Graduate,STEM,14,,,>4,192,1
11619,City_No_21,0.624,Female,Graduate,STEM,3,500-999,NGO,1,53,1
16154,City_No_103,0.92,,Graduate,STEM,2,,,never,132,1
13396,City_No_21,0.624,Female,Graduate,STEM,19,,,1,28,1
16962,City_No_160,0.92,Male,High School,,3,,Public Sector,1,53,1
31909,City_No_75,0.939,Male,Graduate,STEM,10,,,1,30,0
7151,City_No_23,0.899,Male,Graduate,STEM,14,10000+,Public Sector,2,78,0
19006,City_No_103,0.92,,,,10,5000-9999,Pvt Ltd,1,20,0
20067,City_No_16,0.91,Male,Graduate,No Major,>20,,,1,95,0
21759,City_No_103,0.92,,Graduate,STEM,>20,,,>4,7,0
22476,City_No_103,0.92,Male,Masters,STEM,4,50-99,NGO,1,154,0
3102,City_No_136,0.897,Male,Phd,STEM,18,10/49,Pvt Ltd,1,256,0
6018,City_No_114,0.926,Male,Masters,STEM,11,50-99,Pvt Ltd,1,24,0
30303,City_No_136,0.897,Male,Masters,STEM,10,10/49,Pvt Ltd,1,24,0
14190,City_No_21,0.624,Male,Graduate,STEM,4,,,2,50,1
15714,City_No_136,0.897,Male,Masters,STEM,9,10000+,Pvt Ltd,>4,42,0
7483,City_No_114,0.926,Male,Masters,STEM,16,,,1,50,0
29623,City_No_101,0.5579999999999999,Male,Graduate,STEM,1,,,1,36,1
17755,City_No_103,0.92,Male,Graduate,STEM,6,10000+,Pvt Ltd,1,176,0
7640,City_No_160,0.92,Male,Graduate,Business Degree,>20,50-99,Pvt Ltd,3,304,0
27870,City_No_19,0.682,Female,High School,,4,,,never,152,1
29042,City_No_103,0.92,Male,Graduate,STEM,5,10000+,Pvt Ltd,1,39,0
22014,City_No_103,0.92,Male,Graduate,STEM,14,100-500,Pvt Ltd,1,50,0
3851,City_No_16,0.91,Male,Masters,STEM,7,100-500,NGO,1,74,0
9518,City_No_61,0.913,Male,Masters,STEM,>20,,,1,75,0
17723,City_No_103,0.92,Male,Graduate,Humanities,<1,100-500,NGO,1,34,0
4284,City_No_16,0.91,Male,Graduate,STEM,>20,500-999,Pvt Ltd,>4,149,0
16579,City_No_27,0.848,Male,Graduate,STEM,16,100-500,Funded Startup,>4,110,0
12975,City_No_57,0.866,Male,High School,,5,,,never,19,0
30057,City_No_103,0.92,,Masters,Humanities,>20,,,1,35,0
22442,City_No_21,0.624,Female,Masters,STEM,6,,,2,43,1
15717,City_No_11,0.55,Male,Graduate,STEM,3,,,1,138,0
17380,City_No_138,0.836,Male,Masters,STEM,3,<10,Public Sector,1,28,0
17490,City_No_65,0.802,,Masters,STEM,>20,<10,Pvt Ltd,>4,15,0
22880,City_No_173,0.878,,Graduate,STEM,17,,,1,6,0
31751,City_No_61,0.913,Male,Graduate,STEM,12,5000-9999,Pvt Ltd,1,100,0
27290,City_No_103,0.92,Male,Graduate,STEM,16,1000-4999,Other,>4,56,0
30553,City_No_103,0.92,Male,,,4,,Pvt Ltd,never,34,0
16786,City_No_21,0.624,,Graduate,STEM,5,,Pvt Ltd,1,21,1
19689,City_No_21,0.624,,Graduate,STEM,5,100-500,Pvt Ltd,1,74,1
10337,City_No_14,0.698,Male,Masters,STEM,16,500-999,Pvt Ltd,2,8,0
21076,City_No_103,0.92,Male,Graduate,STEM,16,10000+,Pvt Ltd,>4,78,0
31434,City_No_103,0.92,Male,Phd,STEM,>20,,,>4,65,0
1938,City_No_165,0.903,,Primary School,,12,,,,15,0
31815,City_No_114,0.926,Male,High School,,8,10000+,Pvt Ltd,2,85,0
6455,City_No_103,0.92,Male,Primary School,,5,,,never,15,0
21719,City_No_36,0.893,Male,Masters,STEM,4,500-999,Public Sector,1,18,0
7736,City_No_90,0.698,Male,High School,,7,<10,Funded Startup,1,48,0
7714,City_No_21,0.624,Male,Masters,STEM,6,10000+,,1,10,0
24529,City_No_136,0.897,Male,Phd,STEM,19,50-99,Pvt Ltd,4,314,0
27591,City_No_16,0.91,Male,Graduate,STEM,10,500-999,Pvt Ltd,3,8,0
22653,City_No_104,0.924,Male,Graduate,STEM,12,,,1,114,0
3227,City_No_136,0.897,Male,Graduate,STEM,8,10000+,Pvt Ltd,2,6,0
24390,City_No_101,0.5579999999999999,Male,Graduate,STEM,3,,,1,332,0
21014,City_No_16,0.91,,Graduate,Humanities,3,50-99,Funded Startup,1,212,0
13905,City_No_100,0.887,Male,Graduate,STEM,9,<10,Pvt Ltd,>4,18,0
6978,City_No_21,0.624,,Graduate,STEM,5,10000+,Pvt Ltd,3,26,0
4009,City_No_65,0.802,Male,Graduate,STEM,4,,,never,134,0
25035,City_No_116,0.743,,Masters,STEM,,,,2,144,0
18006,City_No_16,0.91,Male,Graduate,STEM,9,100-500,Pvt Ltd,>4,21,0
6959,City_No_16,0.91,Male,High School,,9,,,1,79,0
8883,City_No_118,0.722,Male,Graduate,STEM,14,100-500,Pvt Ltd,4,4,0
32831,City_No_104,0.924,Male,High School,,3,50-99,Funded Startup,1,22,0
999,City_No_16,0.91,Male,Graduate,STEM,10,500-999,Pvt Ltd,2,85,0
4925,City_No_116,0.743,Male,Phd,STEM,9,100-500,NGO,never,10,0
29693,City_No_103,0.92,Male,Graduate,STEM,9,100-500,Pvt Ltd,>4,41,0
1774,City_No_103,0.92,Male,Graduate,STEM,9,500-999,Pvt Ltd,4,62,1
11312,City_No_160,0.92,Female,Graduate,STEM,9,50-99,Pvt Ltd,1,105,0
17387,City_No_136,0.897,Male,Masters,STEM,9,10000+,,1,112,0
13116,City_No_160,0.92,Male,Graduate,STEM,9,50-99,Pvt Ltd,1,66,0
8099,City_No_104,0.924,,High School,,7,50-99,Pvt Ltd,4,72,0
3863,City_No_73,0.754,Male,Masters,STEM,3,100-500,Pvt Ltd,2,69,0
31569,City_No_136,0.897,Male,Graduate,STEM,>20,,Public Sector,1,14,0
25229,City_No_65,0.802,Male,Masters,STEM,>20,<10,Pvt Ltd,3,30,0
16857,City_No_136,0.897,Male,Phd,STEM,12,5000-9999,Public Sector,2,74,1
28668,City_No_103,0.92,,Graduate,STEM,10,,,1,16,1
17693,City_No_83,0.923,Male,Masters,STEM,8,10/49,Early Stage Startup,2,288,0
21061,City_No_100,0.887,,Graduate,,<1,,,never,56,1
14612,City_No_21,0.624,Male,Masters,STEM,4,1000-4999,Pvt Ltd,1,320,1
3641,City_No_103,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,3,192,0
28974,City_No_16,0.91,Male,Graduate,Humanities,5,10/49,Pvt Ltd,2,49,0
5811,City_No_100,0.887,Male,Masters,STEM,7,<10,Public Sector,2,64,0
24256,City_No_33,0.4479999999999999,Male,Graduate,STEM,4,10/49,Public Sector,1,44,1
27094,City_No_16,0.91,Female,Graduate,STEM,20,50-99,Pvt Ltd,1,4,1
26148,City_No_150,0.698,Other,Graduate,STEM,2,,,never,143,1
32488,City_No_11,0.55,Male,Graduate,STEM,5,50-99,Pvt Ltd,1,24,1
9379,City_No_136,0.897,,Masters,STEM,19,,,1,95,0
12567,City_No_21,0.624,,Masters,STEM,5,<10,,>4,7,1
23208,City_No_103,0.92,,Graduate,Other,14,100-500,Pvt Ltd,>4,166,0
30946,City_No_21,0.624,,Graduate,STEM,>20,,,1,3,1
14289,City_No_114,0.926,Male,Masters,STEM,>20,10000+,Pvt Ltd,2,22,0
19975,City_No_21,0.624,Male,Graduate,STEM,9,10000+,Pvt Ltd,>4,81,1
17492,City_No_123,0.738,,Graduate,Other,12,,,>4,17,0
29311,City_No_16,0.91,Male,Graduate,STEM,10,50-99,Pvt Ltd,3,32,0
25849,City_No_103,0.92,Male,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,38,0
10698,City_No_16,0.91,Male,Graduate,STEM,>20,10/49,Pvt Ltd,2,32,0
9078,City_No_21,0.624,,Graduate,STEM,4,,,1,74,1
30807,City_No_103,0.92,Male,High School,,7,,,never,69,0
7762,City_No_116,0.743,Male,Masters,Humanities,10,1000-4999,Pvt Ltd,3,52,1
31814,City_No_71,0.884,Male,Graduate,STEM,>20,<10,Pvt Ltd,>4,29,0
25170,City_No_21,0.624,,Masters,STEM,1,100-500,Pvt Ltd,1,32,1
21452,City_No_146,0.735,,Masters,STEM,8,50-99,Public Sector,2,43,0
31986,City_No_103,0.92,Male,Graduate,Humanities,5,,,1,42,1
9254,City_No_21,0.624,,Graduate,STEM,3,10/49,Pvt Ltd,1,156,1
13168,City_No_160,0.92,Male,Masters,STEM,>20,100-500,Pvt Ltd,3,102,0
17080,City_No_103,0.92,Male,High School,,3,,,1,33,0
29187,City_No_73,0.754,Male,Graduate,STEM,7,,,2,13,0
24857,City_No_160,0.92,Male,Graduate,Humanities,>20,,,>4,50,0
20857,City_No_45,0.89,Female,Phd,STEM,>20,<10,Public Sector,4,87,0
11269,City_No_103,0.92,Female,Masters,STEM,>20,,,>4,82,1
10594,City_No_138,0.836,Male,Masters,STEM,>20,50-99,Pvt Ltd,2,7,0
32205,City_No_71,0.884,Male,Masters,STEM,3,<10,Pvt Ltd,1,56,0
582,City_No_97,0.925,Male,Masters,STEM,14,,,2,96,0
11315,City_No_114,0.926,Male,Graduate,STEM,4,,,4,24,1
3322,City_No_46,0.762,,Graduate,STEM,10,50-99,Pvt Ltd,1,33,0
16608,City_No_21,0.624,Male,Graduate,STEM,2,,,never,150,1
12164,City_No_21,0.624,Male,Graduate,STEM,11,10000+,Pvt Ltd,never,85,1
14748,City_No_114,0.926,Male,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,78,0
5653,City_No_67,0.855,,Graduate,STEM,5,,,1,86,0
17615,City_No_28,0.939,Male,Graduate,STEM,16,10/49,Pvt Ltd,1,29,0
18777,City_No_16,0.91,Male,Graduate,STEM,11,10/49,Pvt Ltd,>4,100,0
3802,City_No_16,0.91,Male,Graduate,STEM,>20,,,1,24,0
24100,City_No_36,0.893,Male,Masters,STEM,10,1000-4999,Public Sector,2,37,0
29100,City_No_160,0.92,Male,Graduate,STEM,14,5000-9999,Pvt Ltd,4,79,0
19044,City_No_128,0.527,,Graduate,STEM,6,50-99,Pvt Ltd,4,250,1
29467,City_No_103,0.92,Male,Graduate,STEM,10,,,1,51,1
27332,City_No_160,0.92,,Graduate,No Major,14,,,1,23,0
1496,City_No_103,0.92,Male,Masters,STEM,10,10/49,Funded Startup,1,20,0
25010,City_No_21,0.624,Male,Graduate,STEM,6,500-999,Pvt Ltd,never,81,1
28011,City_No_103,0.92,Male,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,36,0
25442,City_No_21,0.624,,Graduate,STEM,14,100-500,Pvt Ltd,>4,28,0
15122,City_No_16,0.91,Male,Graduate,STEM,17,1000-4999,Public Sector,1,85,0
8097,City_No_45,0.89,Male,High School,,12,500-999,Pvt Ltd,>4,188,0
29206,City_No_103,0.92,Male,Graduate,STEM,11,50-99,Funded Startup,1,46,0
2654,City_No_21,0.624,,Graduate,STEM,4,<10,Pvt Ltd,1,32,1
29247,City_No_165,0.903,Male,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,0
6626,City_No_114,0.926,,Phd,STEM,20,1000-4999,Public Sector,2,24,0
9026,City_No_158,0.7659999999999999,Male,Graduate,STEM,6,50-99,Pvt Ltd,2,59,0
17943,City_No_160,0.92,Male,Graduate,STEM,13,500-999,Pvt Ltd,2,19,0
30029,City_No_160,0.92,Male,Masters,STEM,>20,10000+,NGO,>4,88,0
32051,City_No_75,0.939,,Graduate,STEM,11,100-500,Pvt Ltd,>4,67,0
22659,City_No_21,0.624,,Graduate,STEM,1,500-999,Pvt Ltd,1,2,1
31883,City_No_40,0.7759999999999999,Male,Graduate,STEM,5,50-99,Pvt Ltd,3,98,0
22912,City_No_67,0.855,Male,High School,,2,,,never,34,0
5348,City_No_160,0.92,Female,Graduate,STEM,9,,,1,12,0
11898,City_No_160,0.92,,Graduate,STEM,20,,,3,70,1
640,City_No_103,0.92,Male,Graduate,STEM,>20,100-500,Pvt Ltd,>4,74,0
4407,City_No_21,0.624,,Graduate,STEM,3,100-500,Pvt Ltd,1,50,1
29054,City_No_75,0.939,Male,Graduate,STEM,3,500-999,Pvt Ltd,never,40,0
14275,City_No_21,0.624,,Graduate,STEM,4,10/49,Pvt Ltd,1,156,1
30003,City_No_103,0.92,Female,Graduate,STEM,12,1000-4999,Pvt Ltd,1,46,0
15848,City_No_150,0.698,Male,Masters,STEM,4,50-99,NGO,1,65,0
13847,City_No_114,0.926,Male,High School,,7,10/49,Pvt Ltd,>4,96,0
3182,City_No_105,0.794,,High School,,3,50-99,Funded Startup,1,133,0
17029,City_No_103,0.92,,Graduate,Humanities,2,50-99,Funded Startup,2,53,0
5628,City_No_19,0.682,,Graduate,STEM,4,500-999,,,12,0
27958,City_No_16,0.91,Male,Graduate,STEM,12,100-500,Pvt Ltd,4,89,0
24228,City_No_21,0.624,Male,Graduate,STEM,2,,,never,40,0
24547,City_No_103,0.92,Male,Graduate,STEM,14,50-99,Pvt Ltd,4,66,0
3518,City_No_103,0.92,Male,Graduate,Humanities,>20,,,>4,23,0
18245,City_No_19,0.682,Male,Graduate,STEM,1,10000+,Pvt Ltd,1,114,0
5245,City_No_14,0.698,Male,Graduate,STEM,4,<10,Pvt Ltd,1,48,0
32166,City_No_103,0.92,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,42,0
1260,City_No_61,0.913,Male,Graduate,STEM,5,,,4,32,0
17771,City_No_21,0.624,,Graduate,STEM,10,10000+,Pvt Ltd,1,9,1
3703,City_No_16,0.91,Male,Graduate,STEM,>20,,,3,52,0
25357,City_No_136,0.897,Male,Masters,STEM,<1,10000+,Pvt Ltd,>4,14,0
14949,City_No_71,0.884,Female,Graduate,STEM,7,10/49,NGO,1,39,0
18014,City_No_162,0.767,Male,Graduate,STEM,<1,,,never,2,0
4631,City_No_98,0.949,Male,Masters,STEM,9,100-500,Pvt Ltd,2,29,0
10488,City_No_21,0.624,,Graduate,STEM,<1,50-99,Funded Startup,1,36,1
22040,City_No_67,0.855,Male,Masters,STEM,14,,,1,134,0
9313,City_No_160,0.92,Male,Graduate,STEM,4,50-99,Pvt Ltd,4,48,0
12981,City_No_136,0.897,,Graduate,STEM,4,,,,80,1
24209,City_No_16,0.91,Male,Graduate,STEM,2,<10,Pvt Ltd,1,25,0
29209,City_No_103,0.92,Male,Graduate,STEM,7,10000+,Public Sector,2,30,0
31396,City_No_165,0.903,Male,Masters,STEM,15,5000-9999,Pvt Ltd,1,64,0
13936,City_No_142,0.727,Male,,,>20,,,>4,106,0
3575,City_No_103,0.92,Male,Graduate,Business Degree,3,10000+,Pvt Ltd,2,41,0
29317,City_No_21,0.624,,Graduate,STEM,4,50-99,Pvt Ltd,1,28,1
22565,City_No_21,0.624,Male,Graduate,STEM,16,100-500,Pvt Ltd,2,35,0
17645,City_No_102,0.804,Male,,,12,50-99,,>4,18,0
19488,City_No_114,0.926,Male,Masters,STEM,8,50-99,Early Stage Startup,1,5,0
5595,City_No_75,0.939,Male,Graduate,STEM,8,5000-9999,Pvt Ltd,>4,56,0
